transaction_id,date,order_time,serve_time,weekday,customer_type,total_amount,payment_method,dine_type,table_id,staff_id,guest_count,order_items,wait_time_min,avg_spend_per_guest
TXN00943,2021-10-29,09:42,09:51,Friday,New,610,Credit,DineIn,T6,S3,4,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""ShaddockSparkling"", ""qty"": 2, ""unit_price"": 160}]",9.0,152.5
TXN00946,2021-10-29,09:43,09:50,Friday,Returning,1340,Credit,DineIn,T9,S4,1,"[{""product"": ""Sandwich"", ""qty"": 2, ""unit_price"": 250}, {""product"": ""Sandwich"", ""qty"": 2, ""unit_price"": 250}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}]",7.0,1340.0
TXN01052,2021-10-29,10:56,11:03,Friday,New,480,MobilePay,DineIn,T6,S4,1,"[{""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}]",7.0,480.0
TXN00935,2021-10-29,12:32,12:41,Friday,Returning,900,Cash,DineIn,T10,S1,2,"[{""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}]",9.0,450.0
TXN01063,2021-10-29,14:39,14:46,Friday,New,1250,MobilePay,DineIn,T5,S3,3,"[{""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}, {""product"": ""PourOver"", ""qty"": 2, ""unit_price"": 180}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}]",7.0,416.6666666666667
TXN00999,2021-10-29,18:07,18:12,Friday,Returning,1980,MobilePay,DineIn,T2,S1,4,"[{""product"": ""AuLait"", ""qty"": 3, ""unit_price"": 200}, {""product"": ""PourOver"", ""qty"": 2, ""unit_price"": 180}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 3, ""unit_price"": 170}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",5.0,495.0
TXN01067,2021-10-29,19:20,19:33,Friday,New,810,MobilePay,DineIn,T10,S1,1,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""Sandwich"", ""qty"": 1, ""unit_price"": 250}]",13.0,810.0
TXN00985,2021-10-29,20:20,20:31,Friday,New,680,Cash,DineIn,T1,S4,2,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",11.0,340.0
TXN01149,2021-10-30,09:30,09:43,Saturday,New,1050,MobilePay,DineIn,T9,S3,4,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""CinnamonRoll"", ""qty"": 3, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",13.0,262.5
TXN00941,2021-10-30,12:00,12:13,Saturday,New,1010,Credit,DineIn,T6,S4,4,"[{""product"": ""AuLait"", ""qty"": 3, ""unit_price"": 200}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",13.0,252.5
TXN01171,2021-10-30,14:12,14:25,Saturday,New,370,Credit,DineIn,T3,S3,3,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}]",13.0,123.33333333333333
TXN00992,2021-10-30,16:15,16:20,Saturday,New,340,Cash,DineIn,T6,S1,1,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",5.0,340.0
TXN01087,2021-10-30,18:51,19:04,Saturday,New,370,Credit,DineIn,T10,S2,1,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}]",13.0,370.0
TXN00951,2021-10-30,20:23,20:31,Saturday,Returning,200,Credit,TakeOut,,S1,1,"[{""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}]",8.0,200.0
TXN01140,2021-10-30,20:47,20:59,Saturday,New,240,Cash,DineIn,T5,S4,2,"[{""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",12.0,120.0
TXN00940,2021-10-31,08:11,08:25,Sunday,New,810,Cash,DineIn,T2,S1,3,"[{""product"": ""IceDrip"", ""qty"": 2, ""unit_price"": 150}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",14.0,270.0
TXN01027,2021-10-31,12:05,12:15,Sunday,Returning,630,Cash,DineIn,T9,S2,3,"[{""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}, {""product"": ""IceDrip"", ""qty"": 1, ""unit_price"": 150}]",10.0,210.0
TXN00975,2021-10-31,12:17,12:28,Sunday,Returning,650,Credit,DineIn,T9,S1,2,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",11.0,325.0
TXN01068,2021-10-31,12:32,12:40,Sunday,Returning,170,MobilePay,TakeOut,,S2,2,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",8.0,85.0
TXN01116,2021-10-31,13:18,13:27,Sunday,New,660,MobilePay,DineIn,T1,S3,2,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}, {""product"": ""Sandwich"", ""qty"": 1, ""unit_price"": 250}]",9.0,330.0
TXN01090,2021-10-31,13:49,13:55,Sunday,New,240,MobilePay,DineIn,T9,S3,2,"[{""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",6.0,120.0
TXN01158,2021-10-31,13:54,14:09,Sunday,Returning,1410,Credit,DineIn,T2,S2,4,"[{""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}, {""product"": ""EarlGrey"", ""qty"": 3, ""unit_price"": 160}, {""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""IceDrip"", ""qty"": 3, ""unit_price"": 150}]",15.0,352.5
TXN01133,2021-10-31,14:54,15:05,Sunday,New,440,Cash,DineIn,T5,S2,2,"[{""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",11.0,220.0
TXN00922,2021-10-31,15:16,15:24,Sunday,Returning,400,Credit,DineIn,T8,S2,2,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}]",8.0,200.0
TXN01177,2021-10-31,15:19,15:30,Sunday,New,860,Credit,DineIn,T10,S2,2,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""ShaddockSparkling"", ""qty"": 2, ""unit_price"": 160}]",11.0,430.0
TXN01085,2021-10-31,16:06,16:19,Sunday,Returning,780,Credit,DineIn,T5,S4,3,"[{""product"": ""PourOver"", ""qty"": 2, ""unit_price"": 180}, {""product"": ""Sandwich"", ""qty"": 1, ""unit_price"": 250}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",13.0,260.0
TXN00939,2021-10-31,16:53,17:04,Sunday,New,510,MobilePay,DineIn,T9,S4,3,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",11.0,170.0
TXN00938,2021-10-31,17:53,18:02,Sunday,New,1020,MobilePay,DineIn,T10,S2,4,"[{""product"": ""EarlGrey"", ""qty"": 3, ""unit_price"": 160}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}]",9.0,255.0
TXN01325,2021-11-01,08:46,08:52,Monday,New,860,Credit,DineIn,T8,S2,2,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}]",6.0,430.0
TXN01411,2021-11-01,09:31,09:37,Monday,Returning,400,MobilePay,TakeOut,,S4,1,"[{""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}, {""product"": ""ShaddockSparkling"", ""qty"": 1, ""unit_price"": 160}]",6.0,400.0
TXN01379,2021-11-01,13:06,13:13,Monday,Returning,170,Credit,TakeOut,,S2,2,"[{""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",7.0,85.0
TXN01376,2021-11-01,17:24,17:36,Monday,Returning,360,Credit,DineIn,T10,S1,2,"[{""product"": ""PourOver"", ""qty"": 2, ""unit_price"": 180}]",12.0,180.0
TXN01519,2021-11-01,18:16,18:31,Monday,New,760,Credit,DineIn,T6,S3,2,"[{""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",15.0,380.0
TXN01347,2021-11-01,19:10,19:25,Monday,New,1860,Credit,DineIn,T8,S2,4,"[{""product"": ""CinnamonRoll"", ""qty"": 3, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""EarlGrey"", ""qty"": 3, ""unit_price"": 160}, {""product"": ""IceDrip"", ""qty"": 2, ""unit_price"": 150}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",15.0,465.0
TXN01356,2021-11-01,20:42,20:47,Monday,Returning,480,Credit,DineIn,T5,S4,3,"[{""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""PourOver"", ""qty"": 2, ""unit_price"": 180}]",5.0,160.0
TXN01294,2021-11-01,20:51,21:05,Monday,Returning,640,Credit,TakeOut,,S3,2,"[{""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}, {""product"": ""ShaddockSparkling"", ""qty"": 2, ""unit_price"": 160}]",14.0,320.0
TXN01273,2021-11-02,10:03,10:16,Tuesday,New,1650,Cash,DineIn,T8,S1,4,"[{""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 3, ""unit_price"": 170}, {""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}]",13.0,412.5
TXN01409,2021-11-02,10:09,10:20,Tuesday,Returning,370,MobilePay,DineIn,T7,S3,2,"[{""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",11.0,185.0
TXN01450,2021-11-02,12:14,12:21,Tuesday,Returning,320,Cash,TakeOut,,S3,2,"[{""product"": ""ShaddockSparkling"", ""qty"": 2, ""unit_price"": 160}]",7.0,160.0
TXN01503,2021-11-02,12:17,12:24,Tuesday,Returning,510,Credit,DineIn,T7,S4,3,"[{""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",7.0,170.0
TXN01392,2021-11-02,13:19,13:28,Tuesday,Returning,510,Credit,TakeOut,,S3,1,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",9.0,510.0
TXN01518,2021-11-02,14:10,14:19,Tuesday,Returning,400,Credit,TakeOut,,S4,1,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}]",9.0,400.0
TXN01244,2021-11-02,15:20,15:25,Tuesday,Returning,990,Credit,DineIn,T10,S4,4,"[{""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""EarlGrey"", ""qty"": 3, ""unit_price"": 160}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}]",5.0,247.5
TXN01395,2021-11-02,16:33,16:47,Tuesday,New,1210,MobilePay,DineIn,T5,S3,3,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""PourOver"", ""qty"": 2, ""unit_price"": 180}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",14.0,403.3333333333333
TXN01441,2021-11-02,17:44,17:56,Tuesday,New,740,Credit,DineIn,T8,S2,1,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",12.0,740.0
TXN01269,2021-11-02,18:09,18:21,Tuesday,Returning,400,Cash,DineIn,T6,S2,1,"[{""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",12.0,400.0
TXN01487,2021-11-02,19:32,19:46,Tuesday,Returning,420,Credit,DineIn,T6,S1,2,"[{""product"": ""Sandwich"", ""qty"": 1, ""unit_price"": 250}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",14.0,210.0
TXN01406,2021-11-02,19:35,19:48,Tuesday,Returning,510,Cash,DineIn,T3,S1,2,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",13.0,255.0
TXN01346,2021-11-02,20:43,20:58,Tuesday,New,570,MobilePay,TakeOut,,S2,2,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",15.0,285.0
TXN01245,2021-11-03,08:07,08:15,Wednesday,Returning,920,Cash,DineIn,T3,S1,1,"[{""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}, {""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}, {""product"": ""PourOver"", ""qty"": 2, ""unit_price"": 180}]",8.0,920.0
TXN01394,2021-11-03,09:21,09:30,Wednesday,Returning,460,Cash,DineIn,T4,S2,2,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",9.0,230.0
TXN01270,2021-11-03,09:21,09:35,Wednesday,New,750,Credit,DineIn,T5,S4,2,"[{""product"": ""Sandwich"", ""qty"": 1, ""unit_price"": 250}, {""product"": ""Sandwich"", ""qty"": 2, ""unit_price"": 250}]",14.0,375.0
TXN01222,2021-11-03,10:03,10:09,Wednesday,Returning,360,MobilePay,TakeOut,,S1,2,"[{""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",6.0,180.0
TXN01460,2021-11-03,13:13,13:23,Wednesday,New,940,MobilePay,DineIn,T3,S3,3,"[{""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}, {""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""Sandwich"", ""qty"": 2, ""unit_price"": 250}]",10.0,313.3333333333333
TXN01462,2021-11-03,13:23,13:30,Wednesday,Returning,370,Cash,DineIn,T9,S4,3,"[{""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""Sandwich"", ""qty"": 1, ""unit_price"": 250}]",7.0,123.33333333333333
TXN01502,2021-11-03,16:25,16:39,Wednesday,New,660,Cash,DineIn,T4,S1,2,"[{""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",14.0,330.0
TXN01327,2021-11-03,17:11,17:20,Wednesday,Returning,750,MobilePay,DineIn,T2,S4,4,"[{""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""Sandwich"", ""qty"": 1, ""unit_price"": 250}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",9.0,187.5
TXN01495,2021-11-03,18:11,18:18,Wednesday,New,1100,Cash,DineIn,T9,S1,3,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""Sandwich"", ""qty"": 2, ""unit_price"": 250}]",7.0,366.6666666666667
TXN01338,2021-11-03,20:36,20:51,Wednesday,Returning,380,Cash,DineIn,T10,S3,1,"[{""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""PourOver"", ""qty"": 1, ""unit_price"": 180}]",15.0,380.0
TXN01380,2021-11-04,09:22,09:32,Thursday,New,420,MobilePay,DineIn,T7,S1,3,"[{""product"": ""PourOver"", ""qty"": 1, ""unit_price"": 180}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",10.0,140.0
TXN01440,2021-11-04,10:27,10:34,Thursday,Returning,120,Cash,DineIn,T4,S4,1,"[{""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}]",7.0,120.0
TXN01443,2021-11-04,11:14,11:23,Thursday,Returning,410,Cash,DineIn,T8,S3,2,"[{""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",9.0,205.0
TXN01517,2021-11-04,11:58,12:12,Thursday,New,240,Cash,DineIn,T4,S3,2,"[{""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",14.0,120.0
TXN01456,2021-11-04,14:49,14:58,Thursday,Returning,810,Credit,DineIn,T8,S2,2,"[{""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",9.0,405.0
TXN01435,2021-11-04,15:23,15:32,Thursday,New,700,Credit,DineIn,T10,S1,3,"[{""product"": ""PourOver"", ""qty"": 2, ""unit_price"": 180}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",9.0,233.33333333333334
TXN01402,2021-11-04,15:28,15:43,Thursday,New,480,Cash,DineIn,T8,S1,1,"[{""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""PourOver"", ""qty"": 2, ""unit_price"": 180}]",15.0,480.0
TXN01226,2021-11-04,15:45,15:55,Thursday,New,340,Credit,TakeOut,,S2,2,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",10.0,170.0
TXN01359,2021-11-04,18:13,18:26,Thursday,Returning,650,Credit,DineIn,T2,S4,1,"[{""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}]",13.0,650.0
TXN01399,2021-11-04,20:30,20:40,Thursday,Returning,340,MobilePay,DineIn,T1,S3,1,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",10.0,340.0
TXN01420,2021-11-05,08:31,08:37,Friday,New,680,MobilePay,DineIn,T1,S3,3,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}]",6.0,226.66666666666666
TXN01308,2021-11-05,10:02,10:15,Friday,New,320,Cash,DineIn,T10,S4,1,"[{""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}]",13.0,320.0
TXN01243,2021-11-05,10:55,11:01,Friday,Returning,420,Credit,DineIn,T3,S2,2,"[{""product"": ""PourOver"", ""qty"": 1, ""unit_price"": 180}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",6.0,210.0
TXN01349,2021-11-05,11:04,11:13,Friday,New,540,Credit,DineIn,T9,S3,3,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}]",9.0,180.0
TXN01255,2021-11-05,11:18,11:33,Friday,Returning,240,Cash,DineIn,T10,S3,2,"[{""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}]",15.0,120.0
TXN01260,2021-11-05,12:16,12:23,Friday,Returning,850,MobilePay,DineIn,T6,S4,2,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",7.0,425.0
TXN01385,2021-11-05,12:22,12:29,Friday,New,540,MobilePay,DineIn,T6,S2,2,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}]",7.0,270.0
TXN01449,2021-11-05,13:02,13:16,Friday,Returning,660,Credit,TakeOut,,S1,2,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""ShaddockSparkling"", ""qty"": 2, ""unit_price"": 160}]",14.0,330.0
TXN01256,2021-11-05,15:21,15:31,Friday,New,340,Cash,DineIn,T6,S3,2,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",10.0,170.0
TXN01475,2021-11-05,15:32,15:44,Friday,New,400,Credit,DineIn,T4,S4,1,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}]",12.0,400.0
TXN01372,2021-11-05,16:21,16:36,Friday,Returning,170,Cash,DineIn,T3,S3,1,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",15.0,170.0
TXN01461,2021-11-05,17:31,17:39,Friday,Returning,1100,Credit,DineIn,T6,S4,3,"[{""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}]",8.0,366.6666666666667
TXN01467,2021-11-05,17:46,17:57,Friday,New,820,MobilePay,DineIn,T4,S3,3,"[{""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}, {""product"": ""Sandwich"", ""qty"": 2, ""unit_price"": 250}]",11.0,273.3333333333333
TXN01228,2021-11-06,09:22,09:31,Saturday,Returning,1750,MobilePay,DineIn,T5,S4,4,"[{""product"": ""AuLait"", ""qty"": 3, ""unit_price"": 200}, {""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}, {""product"": ""EarlGrey"", ""qty"": 2, ""unit_price"": 160}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",9.0,437.5
TXN01351,2021-11-06,10:38,10:51,Saturday,New,1230,Cash,DineIn,T10,S3,4,"[{""product"": ""Americano"", ""qty"": 3, ""unit_price"": 120}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}, {""product"": ""Tiramisu"", ""qty"": 3, ""unit_price"": 170}, {""product"": ""EarlGrey"", ""qty"": 1, ""unit_price"": 160}]",13.0,307.5
TXN01279,2021-11-06,11:28,11:43,Saturday,Returning,170,Credit,TakeOut,,S4,2,"[{""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",15.0,85.0
TXN01220,2021-11-06,14:07,14:13,Saturday,Returning,400,Credit,DineIn,T10,S4,2,"[{""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}]",6.0,200.0
TXN01261,2021-11-06,14:56,15:11,Saturday,New,540,Cash,DineIn,T8,S1,2,"[{""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}]",15.0,270.0
TXN01377,2021-11-06,15:28,15:40,Saturday,Returning,300,Credit,TakeOut,,S1,2,"[{""product"": ""IceDrip"", ""qty"": 2, ""unit_price"": 150}]",12.0,150.0
TXN01242,2021-11-06,17:00,17:09,Saturday,New,1210,Cash,DineIn,T2,S2,3,"[{""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""Sandwich"", ""qty"": 2, ""unit_price"": 250}, {""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 1, ""unit_price"": 200}]",9.0,403.3333333333333
TXN01514,2021-11-06,19:07,19:13,Saturday,New,170,Credit,TakeOut,,S2,2,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}]",6.0,85.0
TXN01331,2021-11-06,19:21,19:29,Saturday,Returning,340,Cash,TakeOut,,S2,2,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",8.0,170.0
TXN01313,2021-11-07,09:06,09:14,Sunday,Returning,700,MobilePay,DineIn,T5,S2,1,"[{""product"": ""PourOver"", ""qty"": 2, ""unit_price"": 180}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}]",8.0,700.0
TXN01316,2021-11-07,09:23,09:36,Sunday,Returning,510,MobilePay,DineIn,T5,S1,3,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""CinnamonRoll"", ""qty"": 2, ""unit_price"": 170}]",13.0,170.0
TXN01225,2021-11-07,11:28,11:41,Sunday,Returning,580,Credit,DineIn,T10,S1,1,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}, {""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}]",13.0,580.0
TXN01373,2021-11-07,12:02,12:08,Sunday,Returning,440,MobilePay,DineIn,T2,S3,2,"[{""product"": ""Americano"", ""qty"": 2, ""unit_price"": 120}, {""product"": ""Meal"", ""qty"": 1, ""unit_price"": 200}]",6.0,220.0
TXN01429,2021-11-07,12:40,12:55,Sunday,New,890,Cash,DineIn,T10,S2,3,"[{""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""AuLait"", ""qty"": 2, ""unit_price"": 200}, {""product"": ""IceDrip"", ""qty"": 1, ""unit_price"": 150}, {""product"": ""CinnamonRoll"", ""qty"": 1, ""unit_price"": 170}]",15.0,296.6666666666667
TXN01437,2021-11-07,13:27,13:35,Sunday,Returning,340,Credit,DineIn,T5,S2,1,"[{""product"": ""Tiramisu"", ""qty"": 2, ""unit_price"": 170}]",8.0,340.0
TXN01334,2021-11-07,14:02,14:16,Sunday,Returning,590,Credit,DineIn,T7,S3,1,"[{""product"": ""Americano"", ""qty"": 1, ""unit_price"": 120}, {""product"": ""Tiramisu"", ""qty"": 1, ""unit_price"": 170}, {""product"": ""IceDrip"", ""qty"": 2, ""unit_price"": 150}]",14.0,590.0
