transaction_id,date,month,customer_type,dine_type,guest_count,product,qty,unit_price,total_price
TXN00939,2021-10-31,2021-10,New,DineIn,3,Tiramisu,2,170,340
TXN00939,2021-10-31,2021-10,New,DineIn,3,Tiramisu,1,170,170
TXN00938,2021-10-31,2021-10,New,DineIn,4,EarlGrey,3,160,480
TXN00938,2021-10-31,2021-10,New,DineIn,4,Tiramisu,2,170,340
TXN00938,2021-10-31,2021-10,New,DineIn,4,AuLait,1,200,200
TXN01325,2021-11-01,2021-11,New,DineIn,2,CinnamonRoll,2,170,340
TXN01325,2021-11-01,2021-11,New,DineIn,2,Americano,1,120,120
TXN01325,2021-11-01,2021-11,New,DineIn,2,AuLait,2,200,400
TXN01411,2021-11-01,2021-11,Returning,TakeOut,1,Americano,2,120,240
TXN01411,2021-11-01,2021-11,Returning,TakeOut,1,ShaddockSparkling,1,160,160
TXN01379,2021-11-01,2021-11,Returning,TakeOut,2,CinnamonRoll,1,170,170
TXN01376,2021-11-01,2021-11,Returning,DineIn,2,PourOver,2,180,360
TXN01519,2021-11-01,2021-11,New,DineIn,2,AuLait,1,200,200
TXN01519,2021-11-01,2021-11,New,DineIn,2,EarlGrey,2,160,320
TXN01519,2021-11-01,2021-11,New,DineIn,2,Americano,2,120,240
TXN01347,2021-11-01,2021-11,New,DineIn,4,CinnamonRoll,3,170,510
TXN01347,2021-11-01,2021-11,New,DineIn,4,AuLait,2,200,400
TXN01347,2021-11-01,2021-11,New,DineIn,4,EarlGrey,3,160,480
TXN01347,2021-11-01,2021-11,New,DineIn,4,IceDrip,2,150,300
TXN01347,2021-11-01,2021-11,New,DineIn,4,CinnamonRoll,1,170,170
TXN01356,2021-11-01,2021-11,Returning,DineIn,3,Americano,1,120,120
TXN01356,2021-11-01,2021-11,Returning,DineIn,3,PourOver,2,180,360
TXN01294,2021-11-01,2021-11,Returning,TakeOut,2,EarlGrey,2,160,320
TXN01294,2021-11-01,2021-11,Returning,TakeOut,2,ShaddockSparkling,2,160,320
TXN01273,2021-11-02,2021-11,New,DineIn,4,EarlGrey,1,160,160
TXN01273,2021-11-02,2021-11,New,DineIn,4,EarlGrey,2,160,320
TXN01273,2021-11-02,2021-11,New,DineIn,4,CinnamonRoll,2,170,340
TXN01273,2021-11-02,2021-11,New,DineIn,4,Tiramisu,3,170,510
TXN01273,2021-11-02,2021-11,New,DineIn,4,EarlGrey,2,160,320
TXN01409,2021-11-02,2021-11,Returning,DineIn,2,AuLait,1,200,200
TXN01409,2021-11-02,2021-11,Returning,DineIn,2,Tiramisu,1,170,170
TXN01450,2021-11-02,2021-11,Returning,TakeOut,2,ShaddockSparkling,2,160,320
TXN01503,2021-11-02,2021-11,Returning,DineIn,3,CinnamonRoll,1,170,170
TXN01503,2021-11-02,2021-11,Returning,DineIn,3,Tiramisu,2,170,340
TXN01392,2021-11-02,2021-11,Returning,TakeOut,1,Tiramisu,1,170,170
TXN01392,2021-11-02,2021-11,Returning,TakeOut,1,Tiramisu,2,170,340
TXN01518,2021-11-02,2021-11,Returning,TakeOut,1,AuLait,2,200,400
TXN01244,2021-11-02,2021-11,Returning,DineIn,4,CinnamonRoll,1,170,170
TXN01244,2021-11-02,2021-11,Returning,DineIn,4,EarlGrey,3,160,480
TXN01244,2021-11-02,2021-11,Returning,DineIn,4,CinnamonRoll,2,170,340
TXN01395,2021-11-02,2021-11,New,DineIn,3,CinnamonRoll,2,170,340
TXN01395,2021-11-02,2021-11,New,DineIn,3,PourOver,2,180,360
TXN01395,2021-11-02,2021-11,New,DineIn,3,CinnamonRoll,1,170,170
TXN01395,2021-11-02,2021-11,New,DineIn,3,Tiramisu,2,170,340
TXN01441,2021-11-02,2021-11,New,DineIn,1,AuLait,2,200,400
TXN01441,2021-11-02,2021-11,New,DineIn,1,Tiramisu,2,170,340
TXN01269,2021-11-02,2021-11,Returning,DineIn,1,EarlGrey,1,160,160
TXN01269,2021-11-02,2021-11,Returning,DineIn,1,Americano,2,120,240
TXN01487,2021-11-02,2021-11,Returning,DineIn,2,Sandwich,1,250,250
TXN01487,2021-11-02,2021-11,Returning,DineIn,2,Tiramisu,1,170,170
TXN01406,2021-11-02,2021-11,Returning,DineIn,2,Tiramisu,1,170,170
TXN01406,2021-11-02,2021-11,Returning,DineIn,2,Tiramisu,2,170,340
TXN01346,2021-11-02,2021-11,New,TakeOut,2,AuLait,2,200,400
TXN01346,2021-11-02,2021-11,New,TakeOut,2,Tiramisu,1,170,170
TXN01245,2021-11-03,2021-11,Returning,DineIn,1,Americano,2,120,240
TXN01245,2021-11-03,2021-11,Returning,DineIn,1,EarlGrey,2,160,320
TXN01245,2021-11-03,2021-11,Returning,DineIn,1,PourOver,2,180,360
TXN01394,2021-11-03,2021-11,Returning,DineIn,2,Tiramisu,1,170,170
TXN01394,2021-11-03,2021-11,Returning,DineIn,2,Americano,1,120,120
TXN01394,2021-11-03,2021-11,Returning,DineIn,2,CinnamonRoll,1,170,170
TXN01270,2021-11-03,2021-11,New,DineIn,2,Sandwich,1,250,250
TXN01270,2021-11-03,2021-11,New,DineIn,2,Sandwich,2,250,500
TXN01222,2021-11-03,2021-11,Returning,TakeOut,2,Americano,1,120,120
TXN01222,2021-11-03,2021-11,Returning,TakeOut,2,Americano,2,120,240
TXN01460,2021-11-03,2021-11,New,DineIn,3,EarlGrey,2,160,320
TXN01460,2021-11-03,2021-11,New,DineIn,3,Americano,1,120,120
TXN01460,2021-11-03,2021-11,New,DineIn,3,Sandwich,2,250,500
TXN01462,2021-11-03,2021-11,Returning,DineIn,3,Americano,1,120,120
TXN01462,2021-11-03,2021-11,Returning,DineIn,3,Sandwich,1,250,250
TXN01502,2021-11-03,2021-11,New,DineIn,2,EarlGrey,2,160,320
TXN01502,2021-11-03,2021-11,New,DineIn,2,Tiramisu,2,170,340
TXN01327,2021-11-03,2021-11,Returning,DineIn,4,EarlGrey,1,160,160
TXN01327,2021-11-03,2021-11,Returning,DineIn,4,Sandwich,1,250,250
TXN01327,2021-11-03,2021-11,Returning,DineIn,4,Tiramisu,2,170,340
TXN01495,2021-11-03,2021-11,New,DineIn,3,AuLait,2,200,400
TXN01495,2021-11-03,2021-11,New,DineIn,3,AuLait,1,200,200
TXN01495,2021-11-03,2021-11,New,DineIn,3,Sandwich,2,250,500
TXN01338,2021-11-03,2021-11,Returning,DineIn,1,AuLait,1,200,200
TXN01338,2021-11-03,2021-11,Returning,DineIn,1,PourOver,1,180,180
TXN01380,2021-11-04,2021-11,New,DineIn,3,PourOver,1,180,180
TXN01380,2021-11-04,2021-11,New,DineIn,3,Americano,2,120,240
TXN01440,2021-11-04,2021-11,Returning,DineIn,1,Americano,1,120,120
TXN01443,2021-11-04,2021-11,Returning,DineIn,2,Americano,2,120,240
TXN01443,2021-11-04,2021-11,Returning,DineIn,2,CinnamonRoll,1,170,170
TXN01517,2021-11-04,2021-11,New,DineIn,2,Americano,2,120,240
TXN01456,2021-11-04,2021-11,Returning,DineIn,2,CinnamonRoll,1,170,170
TXN01456,2021-11-04,2021-11,Returning,DineIn,2,AuLait,2,200,400
TXN01456,2021-11-04,2021-11,Returning,DineIn,2,Americano,2,120,240
TXN01435,2021-11-04,2021-11,New,DineIn,3,PourOver,2,180,360
TXN01435,2021-11-04,2021-11,New,DineIn,3,CinnamonRoll,1,170,170
TXN01435,2021-11-04,2021-11,New,DineIn,3,CinnamonRoll,1,170,170
TXN01402,2021-11-04,2021-11,New,DineIn,1,Americano,1,120,120
TXN01402,2021-11-04,2021-11,New,DineIn,1,PourOver,2,180,360
TXN01226,2021-11-04,2021-11,New,TakeOut,2,Tiramisu,2,170,340
TXN01359,2021-11-04,2021-11,Returning,DineIn,1,EarlGrey,1,160,160
TXN01359,2021-11-04,2021-11,Returning,DineIn,1,Tiramisu,1,170,170
TXN01359,2021-11-04,2021-11,Returning,DineIn,1,EarlGrey,2,160,320
TXN01399,2021-11-04,2021-11,Returning,DineIn,1,Tiramisu,2,170,340
TXN01420,2021-11-05,2021-11,New,DineIn,3,Tiramisu,2,170,340
TXN01420,2021-11-05,2021-11,New,DineIn,3,CinnamonRoll,2,170,340
TXN01308,2021-11-05,2021-11,New,DineIn,1,EarlGrey,2,160,320
TXN01243,2021-11-05,2021-11,Returning,DineIn,2,PourOver,1,180,180
TXN01243,2021-11-05,2021-11,Returning,DineIn,2,Americano,2,120,240
TXN01349,2021-11-05,2021-11,New,DineIn,3,Tiramisu,2,170,340
TXN01349,2021-11-05,2021-11,New,DineIn,3,AuLait,1,200,200
TXN01255,2021-11-05,2021-11,Returning,DineIn,2,Americano,1,120,120
TXN01255,2021-11-05,2021-11,Returning,DineIn,2,Americano,1,120,120
TXN01260,2021-11-05,2021-11,Returning,DineIn,2,CinnamonRoll,2,170,340
TXN01260,2021-11-05,2021-11,Returning,DineIn,2,CinnamonRoll,2,170,340
TXN01260,2021-11-05,2021-11,Returning,DineIn,2,CinnamonRoll,1,170,170
TXN01385,2021-11-05,2021-11,New,DineIn,2,Tiramisu,1,170,170
TXN01385,2021-11-05,2021-11,New,DineIn,2,Tiramisu,1,170,170
TXN01385,2021-11-05,2021-11,New,DineIn,2,AuLait,1,200,200
TXN01449,2021-11-05,2021-11,Returning,TakeOut,2,Tiramisu,2,170,340
TXN01449,2021-11-05,2021-11,Returning,TakeOut,2,ShaddockSparkling,2,160,320
TXN01256,2021-11-05,2021-11,New,DineIn,2,Tiramisu,2,170,340
TXN01475,2021-11-05,2021-11,New,DineIn,1,AuLait,2,200,400
TXN01372,2021-11-05,2021-11,Returning,DineIn,1,Tiramisu,1,170,170
TXN01461,2021-11-05,2021-11,Returning,DineIn,3,EarlGrey,1,160,160
TXN01461,2021-11-05,2021-11,Returning,DineIn,3,Tiramisu,2,170,340
TXN01461,2021-11-05,2021-11,Returning,DineIn,3,AuLait,2,200,400
TXN01461,2021-11-05,2021-11,Returning,DineIn,3,AuLait,1,200,200
TXN01467,2021-11-05,2021-11,New,DineIn,3,EarlGrey,2,160,320
TXN01467,2021-11-05,2021-11,New,DineIn,3,Sandwich,2,250,500
TXN01228,2021-11-06,2021-11,Returning,DineIn,4,AuLait,3,200,600
TXN01228,2021-11-06,2021-11,Returning,DineIn,4,EarlGrey,2,160,320
TXN01228,2021-11-06,2021-11,Returning,DineIn,4,EarlGrey,2,160,320
TXN01228,2021-11-06,2021-11,Returning,DineIn,4,CinnamonRoll,2,170,340
TXN01228,2021-11-06,2021-11,Returning,DineIn,4,Tiramisu,1,170,170
TXN01351,2021-11-06,2021-11,New,DineIn,4,Americano,3,120,360
TXN01351,2021-11-06,2021-11,New,DineIn,4,AuLait,1,200,200
TXN01351,2021-11-06,2021-11,New,DineIn,4,Tiramisu,3,170,510
TXN01351,2021-11-06,2021-11,New,DineIn,4,EarlGrey,1,160,160
TXN01279,2021-11-06,2021-11,Returning,TakeOut,2,CinnamonRoll,1,170,170
TXN01220,2021-11-06,2021-11,Returning,DineIn,2,AuLait,2,200,400
TXN01261,2021-11-06,2021-11,New,DineIn,2,CinnamonRoll,2,170,340
TXN01261,2021-11-06,2021-11,New,DineIn,2,AuLait,1,200,200
TXN01377,2021-11-06,2021-11,Returning,TakeOut,2,IceDrip,2,150,300
TXN01242,2021-11-06,2021-11,New,DineIn,3,CinnamonRoll,1,170,170
TXN01242,2021-11-06,2021-11,New,DineIn,3,Sandwich,2,250,500
TXN01242,2021-11-06,2021-11,New,DineIn,3,Tiramisu,2,170,340
TXN01242,2021-11-06,2021-11,New,DineIn,3,AuLait,1,200,200
TXN01514,2021-11-06,2021-11,New,TakeOut,2,Tiramisu,1,170,170
TXN01331,2021-11-06,2021-11,Returning,TakeOut,2,Tiramisu,2,170,340
TXN01313,2021-11-07,2021-11,Returning,DineIn,1,PourOver,2,180,360
TXN01313,2021-11-07,2021-11,Returning,DineIn,1,CinnamonRoll,2,170,340
TXN01316,2021-11-07,2021-11,Returning,DineIn,3,Tiramisu,1,170,170
TXN01316,2021-11-07,2021-11,Returning,DineIn,3,CinnamonRoll,2,170,340
TXN01225,2021-11-07,2021-11,Returning,DineIn,1,Tiramisu,2,170,340
TXN01225,2021-11-07,2021-11,Returning,DineIn,1,Americano,2,120,240
TXN01373,2021-11-07,2021-11,Returning,DineIn,2,Americano,2,120,240
TXN01373,2021-11-07,2021-11,Returning,DineIn,2,Meal,1,200,200
TXN01429,2021-11-07,2021-11,New,DineIn,3,Tiramisu,1,170,170
TXN01429,2021-11-07,2021-11,New,DineIn,3,AuLait,2,200,400
TXN01429,2021-11-07,2021-11,New,DineIn,3,IceDrip,1,150,150
TXN01429,2021-11-07,2021-11,New,DineIn,3,CinnamonRoll,1,170,170
TXN01437,2021-11-07,2021-11,Returning,DineIn,1,Tiramisu,2,170,340
TXN01334,2021-11-07,2021-11,Returning,DineIn,1,Americano,1,120,120
TXN01334,2021-11-07,2021-11,Returning,DineIn,1,Tiramisu,1,170,170
TXN01334,2021-11-07,2021-11,Returning,DineIn,1,IceDrip,2,150,300
TXN01293,2021-11-07,2021-11,New,DineIn,1,Americano,2,120,240
TXN01268,2021-11-07,2021-11,Returning,DineIn,4,PourOver,2,180,360
TXN01268,2021-11-07,2021-11,Returning,DineIn,4,Tiramisu,3,170,510
TXN01268,2021-11-07,2021-11,Returning,DineIn,4,EarlGrey,3,160,480
TXN01268,2021-11-07,2021-11,Returning,DineIn,4,EarlGrey,3,160,480
TXN01268,2021-11-07,2021-11,Returning,DineIn,4,PourOver,2,180,360
TXN01515,2021-11-07,2021-11,New,DineIn,4,Tiramisu,2,170,340
TXN01515,2021-11-07,2021-11,New,DineIn,4,Tiramisu,3,170,510
TXN01336,2021-11-07,2021-11,New,DineIn,4,EarlGrey,2,160,320
TXN01336,2021-11-07,2021-11,New,DineIn,4,EarlGrey,2,160,320
TXN01336,2021-11-07,2021-11,New,DineIn,4,Tiramisu,3,170,510
TXN01336,2021-11-07,2021-11,New,DineIn,4,CinnamonRoll,3,170,510
TXN01336,2021-11-07,2021-11,New,DineIn,4,CinnamonRoll,1,170,170
TXN01258,2021-11-08,2021-11,Returning,DineIn,1,EarlGrey,1,160,160
TXN01258,2021-11-08,2021-11,Returning,DineIn,1,AuLait,1,200,200
TXN01278,2021-11-08,2021-11,Returning,DineIn,1,Americano,2,120,240
TXN01278,2021-11-08,2021-11,Returning,DineIn,1,AuLait,1,200,200
TXN01278,2021-11-08,2021-11,Returning,DineIn,1,CinnamonRoll,2,170,340
TXN01272,2021-11-08,2021-11,New,DineIn,2,Americano,1,120,120
TXN01272,2021-11-08,2021-11,New,DineIn,2,CinnamonRoll,2,170,340
TXN01272,2021-11-08,2021-11,New,DineIn,2,ShaddockSparkling,2,160,320
TXN01477,2021-11-08,2021-11,New,DineIn,1,PourOver,2,180,360
TXN01477,2021-11-08,2021-11,New,DineIn,1,Tiramisu,2,170,340
TXN01477,2021-11-08,2021-11,New,DineIn,1,Americano,1,120,120
TXN01300,2021-11-08,2021-11,Returning,TakeOut,1,ShaddockSparkling,1,160,160
TXN01300,2021-11-08,2021-11,Returning,TakeOut,1,Tiramisu,1,170,170
TXN01387,2021-11-08,2021-11,New,DineIn,2,Americano,1,120,120
TXN01387,2021-11-08,2021-11,New,DineIn,2,PourOver,1,180,180
TXN01387,2021-11-08,2021-11,New,DineIn,2,Tiramisu,1,170,170
TXN01458,2021-11-08,2021-11,New,TakeOut,1,Americano,1,120,120
TXN01474,2021-11-08,2021-11,New,DineIn,4,Americano,1,120,120
TXN01474,2021-11-08,2021-11,New,DineIn,4,AuLait,3,200,600
TXN01474,2021-11-08,2021-11,New,DineIn,4,IceDrip,2,150,300
TXN01474,2021-11-08,2021-11,New,DineIn,4,EarlGrey,1,160,160
TXN01474,2021-11-08,2021-11,New,DineIn,4,PourOver,1,180,180
TXN01238,2021-11-08,2021-11,Returning,DineIn,3,IceDrip,2,150,300
TXN01238,2021-11-08,2021-11,Returning,DineIn,3,CinnamonRoll,1,170,170
TXN01254,2021-11-08,2021-11,Returning,DineIn,4,Americano,2,120,240
TXN01254,2021-11-08,2021-11,Returning,DineIn,4,Americano,3,120,360
TXN01254,2021-11-08,2021-11,Returning,DineIn,4,Americano,1,120,120
TXN01455,2021-11-08,2021-11,Returning,DineIn,3,IceDrip,1,150,150
TXN01455,2021-11-08,2021-11,Returning,DineIn,3,CinnamonRoll,2,170,340
TXN01455,2021-11-08,2021-11,Returning,DineIn,3,Tiramisu,2,170,340
TXN01455,2021-11-08,2021-11,Returning,DineIn,3,Americano,1,120,120
TXN01508,2021-11-08,2021-11,New,DineIn,3,Sandwich,1,250,250
TXN01508,2021-11-08,2021-11,New,DineIn,3,Tiramisu,1,170,170
TXN01451,2021-11-08,2021-11,New,DineIn,2,EarlGrey,1,160,160
TXN01451,2021-11-08,2021-11,New,DineIn,2,EarlGrey,1,160,160
TXN01451,2021-11-08,2021-11,New,DineIn,2,EarlGrey,1,160,160
TXN01444,2021-11-08,2021-11,Returning,DineIn,1,Tiramisu,2,170,340
TXN01444,2021-11-08,2021-11,Returning,DineIn,1,Tiramisu,1,170,170
TXN01444,2021-11-08,2021-11,Returning,DineIn,1,Tiramisu,2,170,340
TXN01511,2021-11-09,2021-11,New,DineIn,1,CinnamonRoll,1,170,170
TXN01384,2021-11-09,2021-11,New,DineIn,1,CinnamonRoll,2,170,340
TXN01275,2021-11-09,2021-11,Returning,DineIn,4,Americano,2,120,240
TXN01275,2021-11-09,2021-11,Returning,DineIn,4,Tiramisu,3,170,510
TXN01275,2021-11-09,2021-11,Returning,DineIn,4,Tiramisu,1,170,170
TXN01454,2021-11-09,2021-11,New,DineIn,1,EarlGrey,1,160,160
TXN01454,2021-11-09,2021-11,New,DineIn,1,Americano,1,120,120
TXN01436,2021-11-09,2021-11,Returning,DineIn,4,ShaddockSparkling,1,160,160
TXN01436,2021-11-09,2021-11,Returning,DineIn,4,Americano,2,120,240
TXN01436,2021-11-09,2021-11,Returning,DineIn,4,ShaddockSparkling,3,160,480
TXN01485,2021-11-09,2021-11,Returning,DineIn,2,Sandwich,1,250,250
TXN01510,2021-11-10,2021-11,New,DineIn,2,Tiramisu,1,170,170
TXN01510,2021-11-10,2021-11,New,DineIn,2,PourOver,1,180,180
TXN01510,2021-11-10,2021-11,New,DineIn,2,Americano,2,120,240
TXN01427,2021-11-10,2021-11,Returning,DineIn,4,Sandwich,1,250,250
TXN01427,2021-11-10,2021-11,Returning,DineIn,4,CinnamonRoll,2,170,340
TXN01427,2021-11-10,2021-11,Returning,DineIn,4,Tiramisu,3,170,510
TXN01366,2021-11-10,2021-11,Returning,DineIn,3,Americano,2,120,240
TXN01366,2021-11-10,2021-11,Returning,DineIn,3,AuLait,1,200,200
TXN01366,2021-11-10,2021-11,Returning,DineIn,3,Tiramisu,1,170,170
TXN01317,2021-11-10,2021-11,Returning,DineIn,1,PourOver,1,180,180
TXN01391,2021-11-10,2021-11,Returning,DineIn,2,Tiramisu,2,170,340
TXN01391,2021-11-10,2021-11,Returning,DineIn,2,IceDrip,2,150,300
TXN01398,2021-11-10,2021-11,New,DineIn,2,CinnamonRoll,1,170,170
TXN01398,2021-11-10,2021-11,New,DineIn,2,EarlGrey,2,160,320
TXN01398,2021-11-10,2021-11,New,DineIn,2,PourOver,1,180,180
TXN01337,2021-11-10,2021-11,New,DineIn,1,Tiramisu,1,170,170
TXN01337,2021-11-10,2021-11,New,DineIn,1,Tiramisu,2,170,340
TXN01337,2021-11-10,2021-11,New,DineIn,1,EarlGrey,1,160,160
TXN01465,2021-11-10,2021-11,New,DineIn,3,CinnamonRoll,1,170,170
TXN01465,2021-11-10,2021-11,New,DineIn,3,Americano,1,120,120
TXN01465,2021-11-10,2021-11,New,DineIn,3,CinnamonRoll,1,170,170
TXN01357,2021-11-10,2021-11,New,TakeOut,1,Americano,1,120,120
TXN01320,2021-11-10,2021-11,Returning,DineIn,2,Tiramisu,1,170,170
TXN01320,2021-11-10,2021-11,Returning,DineIn,2,Americano,1,120,120
TXN01309,2021-11-10,2021-11,Returning,DineIn,2,CinnamonRoll,2,170,340
TXN01309,2021-11-10,2021-11,Returning,DineIn,2,CinnamonRoll,2,170,340
TXN01404,2021-11-10,2021-11,New,DineIn,1,Americano,2,120,240
TXN01404,2021-11-10,2021-11,New,DineIn,1,AuLait,2,200,400
TXN01404,2021-11-10,2021-11,New,DineIn,1,AuLait,1,200,200
TXN01466,2021-11-11,2021-11,New,TakeOut,2,Americano,1,120,120
TXN01466,2021-11-11,2021-11,New,TakeOut,2,CinnamonRoll,2,170,340
TXN01498,2021-11-11,2021-11,Returning,DineIn,2,ShaddockSparkling,2,160,320
TXN01498,2021-11-11,2021-11,Returning,DineIn,2,CinnamonRoll,1,170,170
TXN01498,2021-11-11,2021-11,Returning,DineIn,2,ShaddockSparkling,1,160,160
TXN01352,2021-11-11,2021-11,New,DineIn,3,CinnamonRoll,1,170,170
TXN01352,2021-11-11,2021-11,New,DineIn,3,Americano,2,120,240
TXN01352,2021-11-11,2021-11,New,DineIn,3,Americano,2,120,240
TXN01233,2021-11-11,2021-11,New,DineIn,4,Sandwich,2,250,500
TXN01233,2021-11-11,2021-11,New,DineIn,4,Sandwich,2,250,500
TXN01233,2021-11-11,2021-11,New,DineIn,4,Tiramisu,2,170,340
TXN01378,2021-11-11,2021-11,New,DineIn,2,ShaddockSparkling,2,160,320
TXN01378,2021-11-11,2021-11,New,DineIn,2,EarlGrey,2,160,320
TXN01507,2021-11-11,2021-11,New,DineIn,4,AuLait,3,200,600
TXN01507,2021-11-11,2021-11,New,DineIn,4,EarlGrey,3,160,480
TXN01507,2021-11-11,2021-11,New,DineIn,4,Tiramisu,1,170,170
TXN01507,2021-11-11,2021-11,New,DineIn,4,CinnamonRoll,2,170,340
TXN01507,2021-11-11,2021-11,New,DineIn,4,CinnamonRoll,2,170,340
TXN01489,2021-11-11,2021-11,Returning,DineIn,2,Tiramisu,1,170,170
TXN01489,2021-11-11,2021-11,Returning,DineIn,2,ShaddockSparkling,2,160,320
TXN01489,2021-11-11,2021-11,Returning,DineIn,2,Sandwich,2,250,500
TXN01482,2021-11-11,2021-11,Returning,DineIn,3,Americano,2,120,240
TXN01482,2021-11-11,2021-11,Returning,DineIn,3,AuLait,2,200,400
TXN01382,2021-11-11,2021-11,Returning,DineIn,3,CinnamonRoll,2,170,340
TXN01382,2021-11-11,2021-11,Returning,DineIn,3,Tiramisu,1,170,170
TXN01438,2021-11-11,2021-11,Returning,DineIn,3,Tiramisu,2,170,340
TXN01438,2021-11-11,2021-11,Returning,DineIn,3,Tiramisu,2,170,340
TXN01438,2021-11-11,2021-11,Returning,DineIn,3,PourOver,1,180,180
TXN01438,2021-11-11,2021-11,Returning,DineIn,3,EarlGrey,2,160,320
TXN01516,2021-11-11,2021-11,Returning,DineIn,2,CinnamonRoll,2,170,340
TXN01463,2021-11-12,2021-11,Returning,DineIn,1,CinnamonRoll,1,170,170
TXN01463,2021-11-12,2021-11,Returning,DineIn,1,Americano,1,120,120
TXN01239,2021-11-12,2021-11,New,DineIn,2,Tiramisu,2,170,340
TXN01383,2021-11-12,2021-11,Returning,DineIn,1,EarlGrey,1,160,160
TXN01383,2021-11-12,2021-11,Returning,DineIn,1,Americano,1,120,120
TXN01383,2021-11-12,2021-11,Returning,DineIn,1,PourOver,2,180,360
TXN01381,2021-11-12,2021-11,Returning,DineIn,2,Tiramisu,2,170,340
TXN01381,2021-11-12,2021-11,Returning,DineIn,2,CinnamonRoll,2,170,340
TXN01232,2021-11-12,2021-11,New,DineIn,2,PourOver,2,180,360
TXN01433,2021-11-12,2021-11,Returning,DineIn,4,EarlGrey,3,160,480
TXN01433,2021-11-12,2021-11,Returning,DineIn,4,EarlGrey,1,160,160
TXN01433,2021-11-12,2021-11,Returning,DineIn,4,EarlGrey,3,160,480
TXN01344,2021-11-12,2021-11,Returning,DineIn,2,AuLait,2,200,400
TXN01428,2021-11-12,2021-11,Returning,DineIn,2,Tiramisu,1,170,170
TXN01428,2021-11-12,2021-11,Returning,DineIn,2,EarlGrey,2,160,320
TXN01428,2021-11-12,2021-11,Returning,DineIn,2,CinnamonRoll,2,170,340
TXN01330,2021-11-12,2021-11,New,DineIn,1,AuLait,2,200,400
TXN01330,2021-11-12,2021-11,New,DineIn,1,Tiramisu,1,170,170
TXN01330,2021-11-12,2021-11,New,DineIn,1,Americano,1,120,120
TXN01302,2021-11-12,2021-11,Returning,DineIn,3,Sandwich,1,250,250
TXN01302,2021-11-12,2021-11,Returning,DineIn,3,Tiramisu,2,170,340
TXN01302,2021-11-12,2021-11,Returning,DineIn,3,Americano,2,120,240
TXN01424,2021-11-12,2021-11,New,DineIn,3,Tiramisu,1,170,170
TXN01424,2021-11-12,2021-11,New,DineIn,3,Americano,2,120,240
TXN01424,2021-11-12,2021-11,New,DineIn,3,PourOver,2,180,360
TXN01472,2021-11-12,2021-11,New,DineIn,1,Americano,1,120,120
TXN01472,2021-11-12,2021-11,New,DineIn,1,AuLait,1,200,200
TXN01403,2021-11-13,2021-11,Returning,DineIn,3,CinnamonRoll,2,170,340
TXN01403,2021-11-13,2021-11,Returning,DineIn,3,PourOver,2,180,360
TXN01403,2021-11-13,2021-11,Returning,DineIn,3,Tiramisu,1,170,170
TXN01403,2021-11-13,2021-11,Returning,DineIn,3,EarlGrey,2,160,320
TXN01494,2021-11-13,2021-11,New,DineIn,2,Tiramisu,2,170,340
TXN01318,2021-11-13,2021-11,Returning,DineIn,2,Americano,2,120,240
TXN01318,2021-11-13,2021-11,Returning,DineIn,2,CinnamonRoll,1,170,170
TXN01341,2021-11-13,2021-11,Returning,DineIn,2,Tiramisu,2,170,340
TXN01350,2021-11-13,2021-11,New,DineIn,2,AuLait,2,200,400
TXN01350,2021-11-13,2021-11,New,DineIn,2,Tiramisu,2,170,340
TXN01350,2021-11-13,2021-11,New,DineIn,2,Sandwich,1,250,250
TXN01259,2021-11-13,2021-11,Returning,DineIn,1,ShaddockSparkling,1,160,160
TXN01259,2021-11-13,2021-11,Returning,DineIn,1,IceDrip,1,150,150
TXN01353,2021-11-13,2021-11,New,DineIn,2,CinnamonRoll,1,170,170
TXN01353,2021-11-13,2021-11,New,DineIn,2,Tiramisu,2,170,340
TXN01353,2021-11-13,2021-11,New,DineIn,2,Sandwich,2,250,500
TXN01386,2021-11-13,2021-11,Returning,DineIn,2,Tiramisu,2,170,340
TXN01386,2021-11-13,2021-11,Returning,DineIn,2,Americano,2,120,240
TXN01432,2021-11-13,2021-11,Returning,DineIn,2,AuLait,2,200,400
TXN01432,2021-11-13,2021-11,Returning,DineIn,2,CinnamonRoll,2,170,340
TXN01504,2021-11-13,2021-11,Returning,DineIn,3,AuLait,1,200,200
TXN01504,2021-11-13,2021-11,Returning,DineIn,3,EarlGrey,2,160,320
TXN01504,2021-11-13,2021-11,Returning,DineIn,3,EarlGrey,2,160,320
TXN01504,2021-11-13,2021-11,Returning,DineIn,3,CinnamonRoll,2,170,340
TXN01452,2021-11-13,2021-11,Returning,DineIn,3,CinnamonRoll,1,170,170
TXN01452,2021-11-13,2021-11,Returning,DineIn,3,Americano,2,120,240
TXN01452,2021-11-13,2021-11,Returning,DineIn,3,Tiramisu,1,170,170
TXN01442,2021-11-14,2021-11,New,TakeOut,1,EarlGrey,2,160,320
TXN01299,2021-11-14,2021-11,Returning,DineIn,2,CinnamonRoll,2,170,340
TXN01299,2021-11-14,2021-11,Returning,DineIn,2,CinnamonRoll,2,170,340
TXN01299,2021-11-14,2021-11,Returning,DineIn,2,AuLait,2,200,400
TXN01412,2021-11-14,2021-11,Returning,DineIn,1,PourOver,1,180,180
TXN01412,2021-11-14,2021-11,Returning,DineIn,1,EarlGrey,2,160,320
TXN01329,2021-11-14,2021-11,Returning,DineIn,1,AuLait,1,200,200
